order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00576;2025-07-06;C0258;Almaty;Paid Search;USB-C Cable;Electronics;1;9,9;3,2;5;6,99;9,9;0,49;16,4;13,2
O00354;2025-07-07;C0167;Astana;Email;Mechanical Keyboard;Electronics;2;79,9;38,0;10;2,99;159,8;15,98;146,81;70,81
O00390;2025-07-07;C0280;Atyrau;Paid Search;USB-C Cable;Electronics;1;9,9;3,2;15;6,99;9,9;1,49;15,41;12,21
O00821;2025-07-07;C0274;Shymkent;Organic;Wireless Mouse;Electronics;2;24,9;10,5;20;0;49,8;9,96;39,84;18,84
O00910;2025-07-07;C0302;Astana;Email;Mechanical Keyboard;Electronics;4;79,9;38,0;15;6,99;319,6;47,94;278,65;126,65
O00930;2025-07-07;C0179;Atyrau;Referral;Desk Lamp;Home;1;29,9;11,8;5;2,99;29,9;1,5;31,39;19,59
O01101;2025-07-08;C0005;Aktobe;Referral;USB-C Cable;Electronics;1;9,9;3,2;5;4,99;9,9;0,49;14,4;11,2
O01148;2025-07-08;C0040;Almaty;Referral;Laptop Stand;Office;4;34,9;14,0;0;0;139,6;0,0;139,6;83,6
O00168;2025-07-09;C0160;Atyrau;Social Media;Laptop Stand;Office;1;34,9;14,0;0;2,99;34,9;0,0;37,89;23,89
O00224;2025-07-10;C0228;Almaty;Referral;Water Bottle;Sports;1;15,9;4,8;0;4,99;15,9;0,0;20,89;16,09
O00398;2025-07-10;C0065;Atyrau;Social Media;Resistance Bands;Sports;3;18,9;6,2;10;2,99;56,7;5,67;54,02;35,42
O00662;2025-07-10;C0046;Astana;Paid Search;Water Bottle;Sports;3;15,9;4,8;0;2,99;47,7;0,0;50,69;36,29
O00754;2025-07-10;C0232;Shymkent;Paid Search;Notebook Set;Office;1;12,5;4,1;0;2,99;12,5;0,0;15,49;11,39
O00864;2025-07-10;C0177;Karaganda;Email;Resistance Bands;Sports;2;18,9;6,2;0;0;37,8;0,0;37,8;25,4
O00314;2025-07-11;C0031;Aktobe;Referral;Mechanical Keyboard;Electronics;2;79,9;38,0;0;6,99;159,8;0,0;166,79;90,79
O00289;2025-07-12;C0042;Atyrau;Referral;Coffee Mug;Home;1;11,9;3,9;15;6,99;11,9;1,78;17,11;13,21
O00371;2025-07-12;C0232;Almaty;Organic;Yoga Mat;Sports;1;26,9;9,7;5;6,99;26,9;1,34;32,55;22,85
O00342;2025-07-13;C0038;Karaganda;Referral;Laptop Stand;Office;1;34,9;14,0;0;6,99;34,9;0,0;41,89;27,89
O00438;2025-07-13;C0158;Atyrau;Social Media;Water Bottle;Sports;3;15,9;4,8;0;2,99;47,7;0,0;50,69;36,29
O00544;2025-07-13;C0021;Karaganda;Social Media;USB-C Cable;Electronics;5;9,9;3,2;10;0;49,5;4,95;44,55;28,55
O00649;2025-07-13;C0113;Shymkent;Organic;Coffee Mug;Home;1;11,9;3,9;10;6,99;11,9;1,19;17,7;13,8
O00729;2025-07-13;C0282;Karaganda;Organic;Mechanical Keyboard;Electronics;2;79,9;38,0;0;2,99;159,8;0,0;162,79;86,79
O00935;2025-07-13;C0293;Karaganda;Social Media;Wireless Mouse;Electronics;2;24,9;10,5;5;4,99;49,8;2,49;52,3;31,3
O00967;2025-07-13;C0293;Astana;Organic;Laptop Stand;Office;1;34,9;14,0;0;6,99;34,9;0,0;41,89;27,89
O01042;2025-07-13;C0267;Atyrau;Paid Search;Water Bottle;Sports;1;15,9;4,8;0;2,99;15,9;0,0;18,89;14,09
O00306;2025-07-14;C0239;Aktobe;Social Media;Coffee Mug;Home;4;11,9;3,9;5;4,99;47,6;2,38;50,21;34,61
O00501;2025-07-14;C0064;Aktobe;Social Media;Wireless Mouse;Electronics;1;24,9;10,5;0;6,99;24,9;0,0;31,89;21,39
O00625;2025-07-14;C0298;Almaty;Social Media;Yoga Mat;Sports;1;26,9;9,7;0;2,99;26,9;0,0;29,89;20,19
O00157;2025-07-15;C0306;Aktobe;Social Media;USB-C Cable;Electronics;1;9,9;3,2;5;4,99;9,9;0,49;14,4;11,2
O00560;2025-07-15;C0203;Atyrau;Organic;Notebook Set;Office;2;12,5;4,1;0;6,99;25,0;0,0;31,99;23,79
O00813;2025-07-15;C0199;Shymkent;Organic;Notebook Set;Office;1;12,5;4,1;0;0;12,5;0,0;12,5;8,4
O00922;2025-07-15;C0310;Atyrau;Social Media;Mechanical Keyboard;Electronics;2;79,9;38,0;0;2,99;159,8;0,0;162,79;86,79
O01061;2025-07-15;C0132;Almaty;Organic;USB-C Cable;Electronics;1;9,9;3,2;15;4,99;9,9;1,49;13,41;10,21
O01123;2025-07-15;C0013;Astana;Email;Coffee Mug;Home;1;11,9;3,9;0;4,99;11,9;0,0;16,89;12,99
O01150;2025-07-15;C0176;Atyrau;Email;Mechanical Keyboard;Electronics;2;79,9;38,0;5;6,99;159,8;7,99;158,8;82,8
O01166;2025-07-15;C0262;Atyrau;Paid Search;Yoga Mat;Sports;1;26,9;9,7;0;6,99;26,9;0,0;33,89;24,19
O01178;2025-07-15;C0219;Almaty;Social Media;USB-C Cable;Electronics;3;9,9;3,2;10;0;29,7;2,97;26,73;17,13
O00463;2025-07-16;C0336;Karaganda;Referral;Resistance Bands;Sports;3;18,9;6,2;15;4,99;56,7;8,5;53,18;34,58
O01096;2025-07-16;C0238;Karaganda;Referral;Water Bottle;Sports;3;15,9;4,8;5;6,99;47,7;2,38;52,31;37,91
O01182;2025-07-16;C0251;Shymkent;Referral;Coffee Mug;Home;4;11,9;3,9;20;4,99;47,6;9,52;43,07;27,47
O00121;2025-07-17;C0340;Atyrau;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;0;6,99;24,9;0,0;31,89;21,39
O00331;2025-07-17;C0007;Shymkent;Email;Resistance Bands;Sports;1;18,9;6,2;5;4,99;18,9;0,94;22,95;16,75
O00512;2025-07-17;C0245;Karaganda;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;20;4,99;79,9;15,98;68,91;30,91
O00657;2025-07-17;C0227;Astana;Organic;Wireless Mouse;Electronics;1;24,9;10,5;10;2,99;24,9;2,49;25,4;14,9
O01183;2025-07-17;C0290;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;0;0;79,9;0,0;79,9;41,9
O00456;2025-07-18;C0268;Karaganda;Referral;Coffee Mug;Home;5;11,9;3,9;5;0;59,5;2,98;56,52;37,02
O00708;2025-07-18;C0016;Aktobe;Social Media;Resistance Bands;Sports;1;18,9;6,2;0;4,99;18,9;0,0;23,89;17,69
O01078;2025-07-18;C0091;Atyrau;Organic;Mechanical Keyboard;Electronics;1;79,9;38,0;10;4,99;79,9;7,99;76,9;38,9
O00072;2025-07-19;C0173;Atyrau;Email;Yoga Mat;Sports;1;26,9;9,7;0;0;26,9;0,0;26,9;17,2
O00210;2025-07-19;C0241;Almaty;Email;Resistance Bands;Sports;2;18,9;6,2;20;0;37,8;7,56;30,24;17,84
O00575;2025-07-20;C0115;Aktobe;Social Media;Resistance Bands;Sports;1;18,9;6,2;10;4,99;18,9;1,89;22,0;15,8
O00765;2025-07-20;C0092;Atyrau;Referral;Wireless Mouse;Electronics;1;24,9;10,5;0;6,99;24,9;0,0;31,89;21,39
O00818;2025-07-20;C0295;Almaty;Referral;Wireless Mouse;Electronics;2;24,9;10,5;0;4,99;49,8;0,0;54,79;33,79
O00866;2025-07-20;C0092;Shymkent;Organic;Laptop Stand;Office;4;34,9;14,0;0;0;139,6;0,0;139,6;83,6
O01139;2025-07-20;C0081;Almaty;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;15;6,99;24,9;3,73;28,16;17,66
O00073;2025-07-21;C0304;Aktobe;Organic;USB-C Cable;Electronics;3;9,9;3,2;15;0;29,7;4,46;25,25;15,64
O00246;2025-07-21;C0259;Karaganda;Paid Search;Yoga Mat;Sports;3;26,9;9,7;0;0;80,7;0,0;80,7;51,6
O00527;2025-07-21;C0111;Karaganda;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;0;0;79,9;0,0;79,9;41,9
O00721;2025-07-21;C0314;Atyrau;Referral;Water Bottle;Sports;2;15,9;4,8;0;4,99;31,8;0,0;36,79;27,19
O00726;2025-07-21;C0212;Shymkent;Email;Resistance Bands;Sports;1;18,9;6,2;10;2,99;18,9;1,89;20,0;13,8
O00988;2025-07-21;C0192;Aktobe;Organic;Mechanical Keyboard;Electronics;3;79,9;38,0;0;0;239,7;0,0;239,7;125,7
O00264;2025-07-22;C0177;Astana;Social Media;Notebook Set;Office;1;12,5;4,1;5;6,99;12,5;0,62;18,87;14,77
O00286;2025-07-22;C0131;Almaty;Paid Search;Yoga Mat;Sports;2;26,9;9,7;0;0;53,8;0,0;53,8;34,4
O00352;2025-07-22;C0015;Atyrau;Referral;Coffee Mug;Home;2;11,9;3,9;0;6,99;23,8;0,0;30,79;22,99
O00661;2025-07-22;C0125;Almaty;Organic;Desk Lamp;Home;1;29,9;11,8;10;0;29,9;2,99;26,91;15,11
O00916;2025-07-22;C0225;Aktobe;Organic;USB-C Cable;Electronics;1;9,9;3,2;5;0;9,9;0,49;9,41;6,21
O00080;2025-07-23;C0102;Almaty;Referral;Wireless Mouse;Electronics;4;24,9;10,5;5;6,99;99,6;4,98;101,61;59,61
O00883;2025-07-23;C0076;Atyrau;Email;Water Bottle;Sports;2;15,9;4,8;0;4,99;31,8;0,0;36,79;27,19
O00063;2025-07-24;C0125;Astana;Organic;Water Bottle;Sports;1;15,9;4,8;10;6,99;15,9;1,59;21,3;16,5
O00941;2025-07-25;C0129;Aktobe;Referral;Coffee Mug;Home;2;11,9;3,9;0;6,99;23,8;0,0;30,79;22,99
O01032;2025-07-25;C0085;Karaganda;Organic;Resistance Bands;Sports;4;18,9;6,2;0;4,99;75,6;0,0;80,59;55,79
O00035;2025-07-26;C0062;Aktobe;Paid Search;Mechanical Keyboard;Electronics;2;79,9;38,0;5;2,99;159,8;7,99;154,8;78,8
O00520;2025-07-26;C0121;Almaty;Email;Notebook Set;Office;1;12,5;4,1;0;6,99;12,5;0,0;19,49;15,39
O00826;2025-07-27;C0061;Astana;Referral;Wireless Mouse;Electronics;1;24,9;10,5;0;0;24,9;0,0;24,9;14,4
O00468;2025-07-28;C0249;Aktobe;Social Media;Water Bottle;Sports;2;15,9;4,8;0;2,99;31,8;0,0;34,79;25,19
O00557;2025-07-28;C0199;Karaganda;Email;Resistance Bands;Sports;1;18,9;6,2;10;4,99;18,9;1,89;22,0;15,8
O00101;2025-07-29;C0231;Atyrau;Referral;Laptop Stand;Office;1;34,9;14,0;0;0;34,9;0,0;34,9;20,9
O00188;2025-07-29;C0174;Atyrau;Referral;USB-C Cable;Electronics;1;9,9;3,2;15;6,99;9,9;1,49;15,41;12,21
O00232;2025-07-29;C0295;Almaty;Paid Search;Coffee Mug;Home;5;11,9;3,9;10;6,99;59,5;5,95;60,54;41,04
O00361;2025-07-29;C0252;Karaganda;Email;Laptop Stand;Office;3;34,9;14,0;20;6,99;104,7;20,94;90,75;48,75
O00954;2025-07-29;C0131;Aktobe;Organic;Mechanical Keyboard;Electronics;1;79,9;38,0;20;6,99;79,9;15,98;70,91;32,91
O00027;2025-07-30;C0240;Atyrau;Organic;Mechanical Keyboard;Electronics;1;79,9;38,0;0;6,99;79,9;0,0;86,89;48,89
O00048;2025-07-30;C0343;Atyrau;Paid Search;USB-C Cable;Electronics;3;9,9;3,2;0;4,99;29,7;0,0;34,69;25,09
O00259;2025-07-30;C0257;Aktobe;Email;Yoga Mat;Sports;1;26,9;9,7;0;2,99;26,9;0,0;29,89;20,19
O00297;2025-07-31;C0154;Shymkent;Organic;Laptop Stand;Office;1;34,9;14,0;0;2,99;34,9;0,0;37,89;23,89
O00638;2025-07-31;C0086;Astana;Organic;Yoga Mat;Sports;3;26,9;9,7;20;6,99;80,7;16,14;71,55;42,45
O01076;2025-07-31;C0285;Atyrau;Email;Water Bottle;Sports;1;15,9;4,8;15;2,99;15,9;2,38;16,51;11,71
O00116;2025-08-01;C0248;Karaganda;Paid Search;Yoga Mat;Sports;4;26,9;9,7;0;4,99;107,6;0,0;112,59;73,79
O00170;2025-08-01;C0140;Astana;Referral;Notebook Set;Office;1;12,5;4,1;0;6,99;12,5;0,0;19,49;15,39
O00548;2025-08-01;C0279;Aktobe;Email;USB-C Cable;Electronics;2;9,9;3,2;10;2,99;19,8;1,98;20,81;14,41
O01029;2025-08-01;C0185;Atyrau;Paid Search;Notebook Set;Office;2;12,5;4,1;0;4,99;25,0;0,0;29,99;21,79
O01145;2025-08-01;C0128;Astana;Referral;Notebook Set;Office;1;12,5;4,1;10;2,99;12,5;1,25;14,24;10,14
O00689;2025-08-02;C0062;Astana;Referral;Wireless Mouse;Electronics;4;24,9;10,5;0;6,99;99,6;0,0;106,59;64,59
O00900;2025-08-02;C0236;Almaty;Organic;Laptop Stand;Office;3;34,9;14,0;5;0;104,7;5,24;99,46;57,46
O00987;2025-08-02;C0040;Astana;Email;Water Bottle;Sports;5;15,9;4,8;0;2,99;79,5;0,0;82,49;58,49
O00358;2025-08-03;C0306;Astana;Referral;USB-C Cable;Electronics;1;9,9;3,2;0;6,99;9,9;0,0;16,89;13,69
O00409;2025-08-03;C0252;Almaty;Paid Search;Notebook Set;Office;1;12,5;4,1;5;2,99;12,5;0,62;14,87;10,77
O00443;2025-08-03;C0086;Karaganda;Email;Mechanical Keyboard;Electronics;2;79,9;38,0;0;6,99;159,8;0,0;166,79;90,79
O00482;2025-08-03;C0208;Karaganda;Organic;Wireless Mouse;Electronics;2;24,9;10,5;20;4,99;49,8;9,96;44,83;23,83
O00503;2025-08-03;C0054;Aktobe;Referral;Resistance Bands;Sports;1;18,9;6,2;5;2,99;18,9;0,94;20,95;14,75
O00531;2025-08-03;C0312;Atyrau;Paid Search;Water Bottle;Sports;3;15,9;4,8;5;6,99;47,7;2,38;52,31;37,91
O00627;2025-08-03;C0191;Shymkent;Email;Desk Lamp;Home;1;29,9;11,8;0;2,99;29,9;0,0;32,89;21,09
O01104;2025-08-03;C0169;Astana;Organic;Water Bottle;Sports;2;15,9;4,8;0;4,99;31,8;0,0;36,79;27,19
O00486;2025-08-04;C0170;Shymkent;Social Media;Mechanical Keyboard;Electronics;1;79,9;38,0;0;4,99;79,9;0,0;84,89;46,89
O00794;2025-08-04;C0181;Shymkent;Social Media;Yoga Mat;Sports;2;26,9;9,7;0;4,99;53,8;0,0;58,79;39,39
O00032;2025-08-05;C0285;Atyrau;Email;Notebook Set;Office;4;12,5;4,1;10;4,99;50,0;5,0;49,99;33,59
O01009;2025-08-05;C0012;Almaty;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;0;6,99;79,9;0,0;86,89;48,89
O01039;2025-08-05;C0259;Almaty;Organic;Resistance Bands;Sports;2;18,9;6,2;0;4,99;37,8;0,0;42,79;30,39
O01102;2025-08-05;C0177;Astana;Paid Search;USB-C Cable;Electronics;1;9,9;3,2;5;0;9,9;0,49;9,41;6,21
O00090;2025-08-06;C0282;Shymkent;Social Media;Notebook Set;Office;2;12,5;4,1;0;4,99;25,0;0,0;29,99;21,79
O00103;2025-08-06;C0059;Aktobe;Paid Search;Notebook Set;Office;3;12,5;4,1;5;2,99;37,5;1,88;38,62;26,32
O00218;2025-08-06;C0041;Karaganda;Referral;Desk Lamp;Home;4;29,9;11,8;5;0;119,6;5,98;113,62;66,42
O00596;2025-08-06;C0069;Shymkent;Email;Water Bottle;Sports;3;15,9;4,8;15;0;47,7;7,16;40,55;26,15
O00854;2025-08-06;C0272;Karaganda;Email;Wireless Mouse;Electronics;5;24,9;10,5;10;0;124,5;12,45;112,05;59,55
O00911;2025-08-06;C0110;Aktobe;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;0;6,99;79,9;0,0;86,89;48,89
O01175;2025-08-06;C0091;Aktobe;Paid Search;Yoga Mat;Sports;1;26,9;9,7;10;2,99;26,9;2,69;27,2;17,5
O00275;2025-08-07;C0264;Shymkent;Organic;Laptop Stand;Office;1;34,9;14,0;15;6,99;34,9;5,24;36,66;22,66
O00739;2025-08-07;C0282;Almaty;Social Media;Notebook Set;Office;1;12,5;4,1;15;0;12,5;1,88;10,62;6,53
O00742;2025-08-07;C0312;Shymkent;Social Media;Yoga Mat;Sports;2;26,9;9,7;5;4,99;53,8;2,69;56,1;36,7
O01122;2025-08-07;C0231;Karaganda;Email;Water Bottle;Sports;1;15,9;4,8;5;4,99;15,9;0,8;20,09;15,29
O00379;2025-08-08;C0336;Almaty;Organic;Coffee Mug;Home;2;11,9;3,9;10;2,99;23,8;2,38;24,41;16,61
O00173;2025-08-09;C0090;Astana;Email;Notebook Set;Office;1;12,5;4,1;0;6,99;12,5;0,0;19,49;15,39
O00326;2025-08-10;C0096;Atyrau;Referral;Yoga Mat;Sports;2;26,9;9,7;0;6,99;53,8;0,0;60,79;41,39
O00780;2025-08-11;C0177;Almaty;Referral;Notebook Set;Office;2;12,5;4,1;15;4,99;25,0;3,75;26,24;18,04
O00945;2025-08-11;C0211;Shymkent;Organic;USB-C Cable;Electronics;1;9,9;3,2;10;4,99;9,9;0,99;13,9;10,7
O00996;2025-08-11;C0323;Karaganda;Organic;Mechanical Keyboard;Electronics;3;79,9;38,0;10;2,99;239,7;23,97;218,72;104,72
O01004;2025-08-11;C0274;Almaty;Organic;Mechanical Keyboard;Electronics;2;79,9;38,0;5;0;159,8;7,99;151,81;75,81
O00053;2025-08-12;C0311;Aktobe;Organic;Mechanical Keyboard;Electronics;2;79,9;38,0;0;4,99;159,8;0,0;164,79;88,79
O00201;2025-08-12;C0047;Astana;Email;Mechanical Keyboard;Electronics;3;79,9;38,0;0;2,99;239,7;0,0;242,69;128,69
O01008;2025-08-12;C0321;Aktobe;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;5;2,99;24,9;1,25;26,64;16,14
O00113;2025-08-13;C0249;Almaty;Organic;Wireless Mouse;Electronics;1;24,9;10,5;5;4,99;24,9;1,25;28,64;18,14
O00187;2025-08-13;C0269;Aktobe;Referral;Resistance Bands;Sports;2;18,9;6,2;0;6,99;37,8;0,0;44,79;32,39
O00196;2025-08-13;C0023;Karaganda;Social Media;Water Bottle;Sports;1;15,9;4,8;0;2,99;15,9;0,0;18,89;14,09
O00349;2025-08-13;C0232;Shymkent;Organic;Laptop Stand;Office;2;34,9;14,0;0;0;69,8;0,0;69,8;41,8
O01131;2025-08-13;C0231;Aktobe;Organic;Coffee Mug;Home;3;11,9;3,9;10;2,99;35,7;3,57;35,12;23,42
O01152;2025-08-13;C0072;Karaganda;Social Media;Yoga Mat;Sports;1;26,9;9,7;0;2,99;26,9;0,0;29,89;20,19
O00136;2025-08-14;C0018;Aktobe;Social Media;Mechanical Keyboard;Electronics;4;79,9;38,0;5;4,99;319,6;15,98;308,61;156,61
O00182;2025-08-14;C0035;Karaganda;Email;Desk Lamp;Home;3;29,9;11,8;5;2,99;89,7;4,48;88,2;52,8
O00384;2025-08-14;C0180;Atyrau;Paid Search;Resistance Bands;Sports;2;18,9;6,2;5;2,99;37,8;1,89;38,9;26,5
O00515;2025-08-14;C0024;Almaty;Social Media;Yoga Mat;Sports;4;26,9;9,7;0;6,99;107,6;0,0;114,59;75,79
O00059;2025-08-15;C0346;Astana;Referral;Water Bottle;Sports;2;15,9;4,8;0;6,99;31,8;0,0;38,79;29,19
O00065;2025-08-15;C0314;Atyrau;Referral;Yoga Mat;Sports;1;26,9;9,7;0;4,99;26,9;0,0;31,89;22,19
O00265;2025-08-15;C0336;Shymkent;Email;Wireless Mouse;Electronics;1;24,9;10,5;10;4,99;24,9;2,49;27,4;16,9
O00885;2025-08-15;C0148;Astana;Email;Mechanical Keyboard;Electronics;1;79,9;38,0;15;6,99;79,9;11,98;74,91;36,91
O01155;2025-08-15;C0025;Atyrau;Referral;Desk Lamp;Home;1;29,9;11,8;10;2,99;29,9;2,99;29,9;18,1
O01121;2025-08-16;C0266;Shymkent;Paid Search;Resistance Bands;Sports;1;18,9;6,2;10;4,99;18,9;1,89;22,0;15,8
O00294;2025-08-17;C0307;Atyrau;Organic;Wireless Mouse;Electronics;1;24,9;10,5;0;0;24,9;0,0;24,9;14,4
O00346;2025-08-17;C0192;Karaganda;Email;Mechanical Keyboard;Electronics;1;79,9;38,0;5;2,99;79,9;4,0;78,89;40,89
O00521;2025-08-17;C0162;Almaty;Email;Yoga Mat;Sports;3;26,9;9,7;0;6,99;80,7;0,0;87,69;58,59
O00577;2025-08-17;C0082;Astana;Referral;Water Bottle;Sports;2;15,9;4,8;10;2,99;31,8;3,18;31,61;22,01
O01035;2025-08-17;C0330;Astana;Referral;Resistance Bands;Sports;2;18,9;6,2;0;6,99;37,8;0,0;44,79;32,39
O00185;2025-08-19;C0293;Atyrau;Paid Search;Water Bottle;Sports;2;15,9;4,8;0;0;31,8;0,0;31,8;22,2
O00186;2025-08-19;C0053;Shymkent;Organic;Desk Lamp;Home;2;29,9;11,8;5;0;59,8;2,99;56,81;33,21
O00302;2025-08-19;C0190;Almaty;Referral;Laptop Stand;Office;1;34,9;14,0;0;0;34,9;0,0;34,9;20,9
O00528;2025-08-19;C0235;Atyrau;Referral;Desk Lamp;Home;1;29,9;11,8;0;0;29,9;0,0;29,9;18,1
O01193;2025-08-19;C0291;Astana;Paid Search;USB-C Cable;Electronics;1;9,9;3,2;0;0;9,9;0,0;9,9;6,7
O00532;2025-08-20;C0069;Astana;Email;Notebook Set;Office;1;12,5;4,1;0;4,99;12,5;0,0;17,49;13,39
O00539;2025-08-20;C0053;Aktobe;Referral;Notebook Set;Office;1;12,5;4,1;5;4,99;12,5;0,62;16,87;12,77
O00865;2025-08-20;C0318;Shymkent;Organic;Resistance Bands;Sports;2;18,9;6,2;0;4,99;37,8;0,0;42,79;30,39
O00148;2025-08-21;C0047;Atyrau;Paid Search;Wireless Mouse;Electronics;1;24,9;10,5;0;0;24,9;0,0;24,9;14,4
O00159;2025-08-21;C0205;Karaganda;Organic;Coffee Mug;Home;1;11,9;3,9;0;4,99;11,9;0,0;16,89;12,99
O00272;2025-08-21;C0329;Aktobe;Referral;Water Bottle;Sports;1;15,9;4,8;20;4,99;15,9;3,18;17,71;12,91
O00372;2025-08-21;C0250;Shymkent;Referral;Coffee Mug;Home;2;11,9;3,9;0;4,99;23,8;0,0;28,79;20,99
O00591;2025-08-21;C0306;Aktobe;Organic;Water Bottle;Sports;2;15,9;4,8;0;4,99;31,8;0,0;36,79;27,19
O00727;2025-08-21;C0047;Shymkent;Social Media;Wireless Mouse;Electronics;1;24,9;10,5;5;2,99;24,9;1,25;26,64;16,14
O00857;2025-08-21;C0238;Astana;Email;USB-C Cable;Electronics;2;9,9;3,2;15;0;19,8;2,97;16,83;10,43
O00970;2025-08-21;C0345;Karaganda;Organic;Water Bottle;Sports;1;15,9;4,8;10;6,99;15,9;1,59;21,3;16,5
O00989;2025-08-21;C0322;Shymkent;Referral;Desk Lamp;Home;1;29,9;11,8;0;6,99;29,9;0,0;36,89;25,09
O01043;2025-08-21;C0051;Astana;Email;Mechanical Keyboard;Electronics;1;79,9;38,0;5;4,99;79,9;4,0;80,89;42,89
O01097;2025-08-21;C0265;Shymkent;Referral;Water Bottle;Sports;1;15,9;4,8;5;0;15,9;0,8;15,11;10,3
O01138;2025-08-21;C0030;Shymkent;Referral;Coffee Mug;Home;1;11,9;3,9;0;0;11,9;0,0;11,9;8,0
O00285;2025-08-22;C0289;Almaty;Referral;Yoga Mat;Sports;3;26,9;9,7;0;6,99;80,7;0,0;87,69;58,59
O00829;2025-08-22;C0313;Astana;Referral;USB-C Cable;Electronics;2;9,9;3,2;15;0;19,8;2,97;16,83;10,43
O00373;2025-08-23;C0326;Atyrau;Social Media;Wireless Mouse;Electronics;3;24,9;10,5;15;0;74,7;11,2;63,49;31,99
O00614;2025-08-23;C0349;Karaganda;Referral;Coffee Mug;Home;2;11,9;3,9;10;4,99;23,8;2,38;26,41;18,61
O00624;2025-08-23;C0062;Atyrau;Referral;Wireless Mouse;Electronics;2;24,9;10,5;0;2,99;49,8;0,0;52,79;31,79
O00292;2025-08-24;C0178;Astana;Social Media;Coffee Mug;Home;2;11,9;3,9;10;2,99;23,8;2,38;24,41;16,61
O00311;2025-08-24;C0087;Atyrau;Social Media;Notebook Set;Office;3;12,5;4,1;0;6,99;37,5;0,0;44,49;32,19
O01005;2025-08-24;C0208;Atyrau;Referral;Coffee Mug;Home;1;11,9;3,9;0;6,99;11,9;0,0;18,89;14,99
O00115;2025-08-25;C0061;Atyrau;Paid Search;Mechanical Keyboard;Electronics;1;79,9;38,0;15;0;79,9;11,98;67,92;29,92
O00198;2025-08-25;C0145;Karaganda;Referral;Yoga Mat;Sports;4;26,9;9,7;0;6,99;107,6;0,0;114,59;75,79
O00418;2025-08-25;C0053;Astana;Organic;Yoga Mat;Sports;2;26,9;9,7;5;0;53,8;2,69;51,11;31,71
O00571;2025-08-25;C0229;Shymkent;Social Media;Desk Lamp;Home;1;29,9;11,8;10;6,99;29,9;2,99;33,9;22,1
O00291;2025-08-26;C0345;Atyrau;Referral;Laptop Stand;Office;3;34,9;14,0;10;4,99;104,7;10,47;99,22;57,22
O00725;2025-08-26;C0331;Karaganda;Organic;Notebook Set;Office;2;12,5;4,1;0;2,99;25,0;0,0;27,99;19,79
O00078;2025-08-27;C0132;Shymkent;Paid Search;Yoga Mat;Sports;2;26,9;9,7;5;2,99;53,8;2,69;54,1;34,7
O00084;2025-08-27;C0224;Atyrau;Referral;Resistance Bands;Sports;5;18,9;6,2;0;6,99;94,5;0,0;101,49;70,49
O00307;2025-08-27;C0051;Atyrau;Email;Notebook Set;Office;1;12,5;4,1;5;6,99;12,5;0,62;18,87;14,77
O00477;2025-08-27;C0155;Atyrau;Referral;Coffee Mug;Home;3;11,9;3,9;0;2,99;35,7;0,0;38,69;26,99
O00767;2025-08-27;C0291;Astana;Organic;Laptop Stand;Office;2;34,9;14,0;5;0;69,8;3,49;66,31;38,31
O00912;2025-08-27;C0057;Aktobe;Paid Search;Coffee Mug;Home;1;11,9;3,9;20;0;11,9;2,38;9,52;5,62
O00768;2025-08-29;C0119;Astana;Paid Search;Yoga Mat;Sports;1;26,9;9,7;0;6,99;26,9;0,0;33,89;24,19
O00905;2025-08-29;C0061;Shymkent;Organic;Wireless Mouse;Electronics;1;24,9;10,5;0;0;24,9;0,0;24,9;14,4
O01116;2025-08-29;C0340;Aktobe;Organic;Water Bottle;Sports;3;15,9;4,8;0;0;47,7;0,0;47,7;33,3
O00428;2025-08-30;C0272;Shymkent;Referral;Wireless Mouse;Electronics;4;24,9;10,5;10;0;99,6;9,96;89,64;47,64
O00961;2025-08-30;C0212;Shymkent;Email;Wireless Mouse;Electronics;1;24,9;10,5;0;6,99;24,9;0,0;31,89;21,39
O00976;2025-08-30;C0182;Aktobe;Referral;Resistance Bands;Sports;1;18,9;6,2;0;2,99;18,9;0,0;21,89;15,69
O01010;2025-08-30;C0011;Karaganda;Referral;USB-C Cable;Electronics;2;9,9;3,2;0;6,99;19,8;0,0;26,79;20,39
O01018;2025-08-30;C0083;Aktobe;Paid Search;Coffee Mug;Home;3;11,9;3,9;5;4,99;35,7;1,78;38,91;27,21
O01128;2025-08-30;C0335;Aktobe;Paid Search;Coffee Mug;Home;4;11,9;3,9;10;0;47,6;4,76;42,84;27,24
O00475;2025-08-31;C0068;Atyrau;Paid Search;Notebook Set;Office;2;12,5;4,1;5;0;25,0;1,25;23,75;15,55
O00629;2025-08-31;C0005;Astana;Email;Coffee Mug;Home;3;11,9;3,9;0;2,99;35,7;0,0;38,69;26,99
