order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00884;29.06.2025;C0158;Karaganda;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00212;30.06.2025;C0280;Shymkent;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;0;31.авг;0.0;31.авг;22.фев
O00609;30.06.2025;C0343;Karaganda;Email;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00680;30.06.2025;C0162;Aktobe;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;июн.99;18.сен;0.0;25.89;19.69
O00962;30.06.2025;C0216;Aktobe;Referral;Mechanical Keyboard;Electronics;3;79.9;38.0;10;0;239.7;23.97;215.73;101.73
O00162;01.07.2025;C0341;Karaganda;Organic;Resistance Bands;Sports;2;18.сен;06.фев;5;июн.99;37.8;янв.89;42.9;30.май
O00317;01.07.2025;C0137;Karaganda;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;5;апр.99;09.сен;0.49;14.апр;11.фев
O00430;01.07.2025;C0089;Astana;Paid Search;Laptop Stand;Office;2;34.9;14.0;20;июн.99;69.8;13.96;62.83;34.83
O00707;01.07.2025;C0321;Shymkent;Paid Search;Coffee Mug;Home;2;11.сен;03.сен;0;апр.99;23.авг;0.0;28.79;20.99
O00751;01.07.2025;C0034;Astana;Social Media;Desk Lamp;Home;2;29.сен;11.авг;0;апр.99;59.8;0.0;64.79;41.19
O01023;01.07.2025;C0024;Aktobe;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O01021;02.07.2025;C0347;Astana;Paid Search;Wireless Mouse;Electronics;5;24.сен;10.май;0;апр.99;124.5;0.0;129.49;76.99
O00360;03.07.2025;C0005;Karaganda;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;15;0;09.сен;янв.49;авг.42;май.22
O00514;03.07.2025;C0314;Almaty;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;июн.99;31.авг;0.0;38.79;29.19
O00559;03.07.2025;C0258;Almaty;Social Media;Mechanical Keyboard;Electronics;3;79.9;38.0;5;0;239.7;ноя.98;227.72;113.72
O00578;03.07.2025;C0021;Astana;Email;Water Bottle;Sports;2;15.сен;04.авг;20;июн.99;31.авг;июн.36;32.43;22.83
O00665;03.07.2025;C0069;Shymkent;Organic;Yoga Mat;Sports;2;26.сен;09.июл;0;июн.99;53.8;0.0;60.79;41.39
O00334;04.07.2025;C0129;Astana;Email;Notebook Set;Office;1;12.май;04.янв;0;0;12.май;0.0;12.май;08.апр
O00509;04.07.2025;C0347;Shymkent;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;15;апр.99;239.7;35.96;208.74;94.74
O00608;04.07.2025;C0123;Atyrau;Organic;Resistance Bands;Sports;2;18.сен;06.фев;5;0;37.8;янв.89;35.91;23.51
O00632;04.07.2025;C0287;Aktobe;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00682;04.07.2025;C0232;Karaganda;Email;Laptop Stand;Office;1;34.9;14.0;5;апр.99;34.9;янв.75;38.15;24.15
O00223;05.07.2025;C0197;Aktobe;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;апр.99;24.сен;0.0;29.89;19.39
O00249;05.07.2025;C0284;Shymkent;Organic;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00956;05.07.2025;C0244;Atyrau;Social Media;Laptop Stand;Office;5;34.9;14.0;15;фев.99;174.5;26.18;151.31;81.31
O00046;06.07.2025;C0021;Shymkent;Paid Search;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O00055;06.07.2025;C0221;Almaty;Social Media;Resistance Bands;Sports;2;18.сен;06.фев;20;фев.99;37.8;июл.56;33.23;20.83
O00576;06.07.2025;C0258;Almaty;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;5;июн.99;09.сен;0.49;16.апр;13.фев
O00354;07.07.2025;C0167;Astana;Email;Mechanical Keyboard;Electronics;2;79.9;38.0;10;фев.99;159.8;15.98;146.81;70.81
O00390;07.07.2025;C0280;Atyrau;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;15;июн.99;09.сен;янв.49;15.41;дек.21
O00821;07.07.2025;C0274;Shymkent;Organic;Wireless Mouse;Electronics;2;24.сен;10.май;20;0;49.8;сен.96;39.84;18.84
O00910;07.07.2025;C0302;Astana;Email;Mechanical Keyboard;Electronics;4;79.9;38.0;15;июн.99;319.6;47.94;278.65;126.65
O00930;07.07.2025;C0179;Atyrau;Referral;Desk Lamp;Home;1;29.сен;11.авг;5;фев.99;29.сен;01.май;31.39;19.59
O01101;08.07.2025;C0005;Aktobe;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;5;апр.99;09.сен;0.49;14.апр;11.фев
O01148;08.07.2025;C0040;Almaty;Referral;Laptop Stand;Office;4;34.9;14.0;0;0;139.6;0.0;139.6;83.6
O00168;09.07.2025;C0160;Atyrau;Social Media;Laptop Stand;Office;1;34.9;14.0;0;фев.99;34.9;0.0;37.89;23.89
O00224;10.07.2025;C0228;Almaty;Referral;Water Bottle;Sports;1;15.сен;04.авг;0;апр.99;15.сен;0.0;20.89;16.сен
O00398;10.07.2025;C0065;Atyrau;Social Media;Resistance Bands;Sports;3;18.сен;06.фев;10;фев.99;56.7;май.67;54.02;35.42
O00662;10.07.2025;C0046;Astana;Paid Search;Water Bottle;Sports;3;15.сен;04.авг;0;фев.99;47.7;0.0;50.69;36.29
O00754;10.07.2025;C0232;Shymkent;Paid Search;Notebook Set;Office;1;12.май;04.янв;0;фев.99;12.май;0.0;15.49;ноя.39
O00864;10.07.2025;C0177;Karaganda;Email;Resistance Bands;Sports;2;18.сен;06.фев;0;0;37.8;0.0;37.8;25.апр
O00314;11.07.2025;C0031;Aktobe;Referral;Mechanical Keyboard;Electronics;2;79.9;38.0;0;июн.99;159.8;0.0;166.79;90.79
O00289;12.07.2025;C0042;Atyrau;Referral;Coffee Mug;Home;1;11.сен;03.сен;15;июн.99;11.сен;янв.78;17.ноя;13.21
O00371;12.07.2025;C0232;Almaty;Organic;Yoga Mat;Sports;1;26.сен;09.июл;5;июн.99;26.сен;янв.34;32.55;22.85
O00342;13.07.2025;C0038;Karaganda;Referral;Laptop Stand;Office;1;34.9;14.0;0;июн.99;34.9;0.0;41.89;27.89
O00438;13.07.2025;C0158;Atyrau;Social Media;Water Bottle;Sports;3;15.сен;04.авг;0;фев.99;47.7;0.0;50.69;36.29
O00544;13.07.2025;C0021;Karaganda;Social Media;USB-C Cable;Electronics;5;09.сен;03.фев;10;0;49.5;апр.95;44.55;28.55
O00649;13.07.2025;C0113;Shymkent;Organic;Coffee Mug;Home;1;11.сен;03.сен;10;июн.99;11.сен;янв.19;17.июл;13.авг
O00729;13.07.2025;C0282;Karaganda;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O00935;13.07.2025;C0293;Karaganda;Social Media;Wireless Mouse;Electronics;2;24.сен;10.май;5;апр.99;49.8;фев.49;52.3;31.мар
O00967;13.07.2025;C0293;Astana;Organic;Laptop Stand;Office;1;34.9;14.0;0;июн.99;34.9;0.0;41.89;27.89
O01042;13.07.2025;C0267;Atyrau;Paid Search;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O00306;14.07.2025;C0239;Aktobe;Social Media;Coffee Mug;Home;4;11.сен;03.сен;5;апр.99;47.6;фев.38;50.21;34.61
O00501;14.07.2025;C0064;Aktobe;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;0;июн.99;24.сен;0.0;31.89;21.39
O00625;14.07.2025;C0298;Almaty;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00157;15.07.2025;C0306;Aktobe;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;5;апр.99;09.сен;0.49;14.апр;11.фев
O00560;15.07.2025;C0203;Atyrau;Organic;Notebook Set;Office;2;12.май;04.янв;0;июн.99;25.0;0.0;31.99;23.79
O00813;15.07.2025;C0199;Shymkent;Organic;Notebook Set;Office;1;12.май;04.янв;0;0;12.май;0.0;12.май;08.апр
O00922;15.07.2025;C0310;Atyrau;Social Media;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O01061;15.07.2025;C0132;Almaty;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;15;апр.99;09.сен;янв.49;13.41;окт.21
O01123;15.07.2025;C0013;Astana;Email;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O01150;15.07.2025;C0176;Atyrau;Email;Mechanical Keyboard;Electronics;2;79.9;38.0;5;июн.99;159.8;июл.99;158.8;82.8
O01166;15.07.2025;C0262;Atyrau;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O01178;15.07.2025;C0219;Almaty;Social Media;USB-C Cable;Electronics;3;09.сен;03.фев;10;0;29.июл;фев.97;26.73;17.13
O00463;16.07.2025;C0336;Karaganda;Referral;Resistance Bands;Sports;3;18.сен;06.фев;15;апр.99;56.7;08.май;53.18;34.58
O01096;16.07.2025;C0238;Karaganda;Referral;Water Bottle;Sports;3;15.сен;04.авг;5;июн.99;47.7;фев.38;52.31;37.91
O01182;16.07.2025;C0251;Shymkent;Referral;Coffee Mug;Home;4;11.сен;03.сен;20;апр.99;47.6;сен.52;43.07;27.47
O00121;17.07.2025;C0340;Atyrau;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;0;июн.99;24.сен;0.0;31.89;21.39
O00331;17.07.2025;C0007;Shymkent;Email;Resistance Bands;Sports;1;18.сен;06.фев;5;апр.99;18.сен;0.94;22.95;16.75
O00512;17.07.2025;C0245;Karaganda;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;20;апр.99;79.9;15.98;68.91;30.91
O00657;17.07.2025;C0227;Astana;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;10;фев.99;24.сен;фев.49;25.апр;14.сен
O01183;17.07.2025;C0290;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00456;18.07.2025;C0268;Karaganda;Referral;Coffee Mug;Home;5;11.сен;03.сен;5;0;59.5;фев.98;56.52;37.02
O00708;18.07.2025;C0016;Aktobe;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O01078;18.07.2025;C0091;Atyrau;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;10;апр.99;79.9;июл.99;76.9;38.9
O00072;19.07.2025;C0173;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O00210;19.07.2025;C0241;Almaty;Email;Resistance Bands;Sports;2;18.сен;06.фев;20;0;37.8;июл.56;30.24;17.84
O00575;20.07.2025;C0115;Aktobe;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;10;апр.99;18.сен;янв.89;22.0;15.авг
O00765;20.07.2025;C0092;Atyrau;Referral;Wireless Mouse;Electronics;1;24.сен;10.май;0;июн.99;24.сен;0.0;31.89;21.39
O00818;20.07.2025;C0295;Almaty;Referral;Wireless Mouse;Electronics;2;24.сен;10.май;0;апр.99;49.8;0.0;54.79;33.79
O00866;20.07.2025;C0092;Shymkent;Organic;Laptop Stand;Office;4;34.9;14.0;0;0;139.6;0.0;139.6;83.6
O01139;20.07.2025;C0081;Almaty;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;15;июн.99;24.сен;мар.73;28.16;17.66
O00073;21.07.2025;C0304;Aktobe;Organic;USB-C Cable;Electronics;3;09.сен;03.фев;15;0;29.июл;апр.46;25.25;15.64
O00246;21.07.2025;C0259;Karaganda;Paid Search;Yoga Mat;Sports;3;26.сен;09.июл;0;0;80.7;0.0;80.7;51.6
O00527;21.07.2025;C0111;Karaganda;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00721;21.07.2025;C0314;Atyrau;Referral;Water Bottle;Sports;2;15.сен;04.авг;0;апр.99;31.авг;0.0;36.79;27.19
O00726;21.07.2025;C0212;Shymkent;Email;Resistance Bands;Sports;1;18.сен;06.фев;10;фев.99;18.сен;янв.89;20.0;13.авг
O00988;21.07.2025;C0192;Aktobe;Organic;Mechanical Keyboard;Electronics;3;79.9;38.0;0;0;239.7;0.0;239.7;125.7
O00264;22.07.2025;C0177;Astana;Social Media;Notebook Set;Office;1;12.май;04.янв;5;июн.99;12.май;0.62;18.87;14.77
O00286;22.07.2025;C0131;Almaty;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O00352;22.07.2025;C0015;Atyrau;Referral;Coffee Mug;Home;2;11.сен;03.сен;0;июн.99;23.авг;0.0;30.79;22.99
O00661;22.07.2025;C0125;Almaty;Organic;Desk Lamp;Home;1;29.сен;11.авг;10;0;29.сен;фев.99;26.91;15.ноя
O00916;22.07.2025;C0225;Aktobe;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;5;0;09.сен;0.49;сен.41;июн.21
O00080;23.07.2025;C0102;Almaty;Referral;Wireless Mouse;Electronics;4;24.сен;10.май;5;июн.99;99.6;апр.98;101.61;59.61
O00883;23.07.2025;C0076;Atyrau;Email;Water Bottle;Sports;2;15.сен;04.авг;0;апр.99;31.авг;0.0;36.79;27.19
O00063;24.07.2025;C0125;Astana;Organic;Water Bottle;Sports;1;15.сен;04.авг;10;июн.99;15.сен;янв.59;21.мар;16.май
O00941;25.07.2025;C0129;Aktobe;Referral;Coffee Mug;Home;2;11.сен;03.сен;0;июн.99;23.авг;0.0;30.79;22.99
O01032;25.07.2025;C0085;Karaganda;Organic;Resistance Bands;Sports;4;18.сен;06.фев;0;апр.99;75.6;0.0;80.59;55.79
O00035;26.07.2025;C0062;Aktobe;Paid Search;Mechanical Keyboard;Electronics;2;79.9;38.0;5;фев.99;159.8;июл.99;154.8;78.8
O00520;26.07.2025;C0121;Almaty;Email;Notebook Set;Office;1;12.май;04.янв;0;июн.99;12.май;0.0;19.49;15.39
O00826;27.07.2025;C0061;Astana;Referral;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O00468;28.07.2025;C0249;Aktobe;Social Media;Water Bottle;Sports;2;15.сен;04.авг;0;фев.99;31.авг;0.0;34.79;25.19
O00557;28.07.2025;C0199;Karaganda;Email;Resistance Bands;Sports;1;18.сен;06.фев;10;апр.99;18.сен;янв.89;22.0;15.авг
O00101;29.07.2025;C0231;Atyrau;Referral;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00188;29.07.2025;C0174;Atyrau;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;15;июн.99;09.сен;янв.49;15.41;дек.21
O00232;29.07.2025;C0295;Almaty;Paid Search;Coffee Mug;Home;5;11.сен;03.сен;10;июн.99;59.5;май.95;60.54;41.04
O00361;29.07.2025;C0252;Karaganda;Email;Laptop Stand;Office;3;34.9;14.0;20;июн.99;104.7;20.94;90.75;48.75
O00954;29.07.2025;C0131;Aktobe;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;20;июн.99;79.9;15.98;70.91;32.91
O00027;30.07.2025;C0240;Atyrau;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00048;30.07.2025;C0343;Atyrau;Paid Search;USB-C Cable;Electronics;3;09.сен;03.фев;0;апр.99;29.июл;0.0;34.69;25.сен
O00259;30.07.2025;C0257;Aktobe;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00297;31.07.2025;C0154;Shymkent;Organic;Laptop Stand;Office;1;34.9;14.0;0;фев.99;34.9;0.0;37.89;23.89
O00638;31.07.2025;C0086;Astana;Organic;Yoga Mat;Sports;3;26.сен;09.июл;20;июн.99;80.7;16.14;71.55;42.45
O01076;31.07.2025;C0285;Atyrau;Email;Water Bottle;Sports;1;15.сен;04.авг;15;фев.99;15.сен;фев.38;16.51;ноя.71
O00116;01.08.2025;C0248;Karaganda;Paid Search;Yoga Mat;Sports;4;26.сен;09.июл;0;апр.99;107.6;0.0;112.59;73.79
O00170;01.08.2025;C0140;Astana;Referral;Notebook Set;Office;1;12.май;04.янв;0;июн.99;12.май;0.0;19.49;15.39
O00548;01.08.2025;C0279;Aktobe;Email;USB-C Cable;Electronics;2;09.сен;03.фев;10;фев.99;19.авг;янв.98;20.81;14.41
O01029;01.08.2025;C0185;Atyrau;Paid Search;Notebook Set;Office;2;12.май;04.янв;0;апр.99;25.0;0.0;29.99;21.79
O01145;01.08.2025;C0128;Astana;Referral;Notebook Set;Office;1;12.май;04.янв;10;фев.99;12.май;янв.25;14.24;окт.14
O00689;02.08.2025;C0062;Astana;Referral;Wireless Mouse;Electronics;4;24.сен;10.май;0;июн.99;99.6;0.0;106.59;64.59
O00900;02.08.2025;C0236;Almaty;Organic;Laptop Stand;Office;3;34.9;14.0;5;0;104.7;май.24;99.46;57.46
O00987;02.08.2025;C0040;Astana;Email;Water Bottle;Sports;5;15.сен;04.авг;0;фев.99;79.5;0.0;82.49;58.49
O00358;03.08.2025;C0306;Astana;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00409;03.08.2025;C0252;Almaty;Paid Search;Notebook Set;Office;1;12.май;04.янв;5;фев.99;12.май;0.62;14.87;окт.77
O00443;03.08.2025;C0086;Karaganda;Email;Mechanical Keyboard;Electronics;2;79.9;38.0;0;июн.99;159.8;0.0;166.79;90.79
O00482;03.08.2025;C0208;Karaganda;Organic;Wireless Mouse;Electronics;2;24.сен;10.май;20;апр.99;49.8;сен.96;44.83;23.83
O00503;03.08.2025;C0054;Aktobe;Referral;Resistance Bands;Sports;1;18.сен;06.фев;5;фев.99;18.сен;0.94;20.95;14.75
O00531;03.08.2025;C0312;Atyrau;Paid Search;Water Bottle;Sports;3;15.сен;04.авг;5;июн.99;47.7;фев.38;52.31;37.91
O00627;03.08.2025;C0191;Shymkent;Email;Desk Lamp;Home;1;29.сен;11.авг;0;фев.99;29.сен;0.0;32.89;21.сен
O01104;03.08.2025;C0169;Astana;Organic;Water Bottle;Sports;2;15.сен;04.авг;0;апр.99;31.авг;0.0;36.79;27.19
O00486;04.08.2025;C0170;Shymkent;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00794;04.08.2025;C0181;Shymkent;Social Media;Yoga Mat;Sports;2;26.сен;09.июл;0;апр.99;53.8;0.0;58.79;39.39
O00032;05.08.2025;C0285;Atyrau;Email;Notebook Set;Office;4;12.май;04.янв;10;апр.99;50.0;5.0;49.99;33.59
O01009;05.08.2025;C0012;Almaty;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O01039;05.08.2025;C0259;Almaty;Organic;Resistance Bands;Sports;2;18.сен;06.фев;0;апр.99;37.8;0.0;42.79;30.39
O01102;05.08.2025;C0177;Astana;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;5;0;09.сен;0.49;сен.41;июн.21
O00090;06.08.2025;C0282;Shymkent;Social Media;Notebook Set;Office;2;12.май;04.янв;0;апр.99;25.0;0.0;29.99;21.79
O00103;06.08.2025;C0059;Aktobe;Paid Search;Notebook Set;Office;3;12.май;04.янв;5;фев.99;37.5;янв.88;38.62;26.32
O00218;06.08.2025;C0041;Karaganda;Referral;Desk Lamp;Home;4;29.сен;11.авг;5;0;119.6;май.98;113.62;66.42
O00596;06.08.2025;C0069;Shymkent;Email;Water Bottle;Sports;3;15.сен;04.авг;15;0;47.7;июл.16;40.55;26.15
O00854;06.08.2025;C0272;Karaganda;Email;Wireless Mouse;Electronics;5;24.сен;10.май;10;0;124.5;дек.45;112.05;59.55
O00911;06.08.2025;C0110;Aktobe;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O01175;06.08.2025;C0091;Aktobe;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;10;фев.99;26.сен;фев.69;27.фев;17.май
O00275;07.08.2025;C0264;Shymkent;Organic;Laptop Stand;Office;1;34.9;14.0;15;июн.99;34.9;май.24;36.66;22.66
O00739;07.08.2025;C0282;Almaty;Social Media;Notebook Set;Office;1;12.май;04.янв;15;0;12.май;янв.88;окт.62;июн.53
O00742;07.08.2025;C0312;Shymkent;Social Media;Yoga Mat;Sports;2;26.сен;09.июл;5;апр.99;53.8;фев.69;56.1;36.7
O01122;07.08.2025;C0231;Karaganda;Email;Water Bottle;Sports;1;15.сен;04.авг;5;апр.99;15.сен;0.8;20.сен;15.29
O00379;08.08.2025;C0336;Almaty;Organic;Coffee Mug;Home;2;11.сен;03.сен;10;фев.99;23.авг;фев.38;24.41;16.61
O00173;09.08.2025;C0090;Astana;Email;Notebook Set;Office;1;12.май;04.янв;0;июн.99;12.май;0.0;19.49;15.39
O00326;10.08.2025;C0096;Atyrau;Referral;Yoga Mat;Sports;2;26.сен;09.июл;0;июн.99;53.8;0.0;60.79;41.39
O00780;11.08.2025;C0177;Almaty;Referral;Notebook Set;Office;2;12.май;04.янв;15;апр.99;25.0;мар.75;26.24;18.апр
O00945;11.08.2025;C0211;Shymkent;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;10;апр.99;09.сен;0.99;13.сен;10.июл
O00996;11.08.2025;C0323;Karaganda;Organic;Mechanical Keyboard;Electronics;3;79.9;38.0;10;фев.99;239.7;23.97;218.72;104.72
O01004;11.08.2025;C0274;Almaty;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;5;0;159.8;июл.99;151.81;75.81
O00053;12.08.2025;C0311;Aktobe;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;апр.99;159.8;0.0;164.79;88.79
O00201;12.08.2025;C0047;Astana;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;0;фев.99;239.7;0.0;242.69;128.69
O01008;12.08.2025;C0321;Aktobe;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;5;фев.99;24.сен;янв.25;26.64;16.14
O00113;13.08.2025;C0249;Almaty;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;5;апр.99;24.сен;янв.25;28.64;18.14
O00187;13.08.2025;C0269;Aktobe;Referral;Resistance Bands;Sports;2;18.сен;06.фев;0;июн.99;37.8;0.0;44.79;32.39
O00196;13.08.2025;C0023;Karaganda;Social Media;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O00349;13.08.2025;C0232;Shymkent;Organic;Laptop Stand;Office;2;34.9;14.0;0;0;69.8;0.0;69.8;41.8
O01131;13.08.2025;C0231;Aktobe;Organic;Coffee Mug;Home;3;11.сен;03.сен;10;фев.99;35.7;мар.57;35.12;23.42
O01152;13.08.2025;C0072;Karaganda;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00136;14.08.2025;C0018;Aktobe;Social Media;Mechanical Keyboard;Electronics;4;79.9;38.0;5;апр.99;319.6;15.98;308.61;156.61
O00182;14.08.2025;C0035;Karaganda;Email;Desk Lamp;Home;3;29.сен;11.авг;5;фев.99;89.7;апр.48;88.2;52.8
O00384;14.08.2025;C0180;Atyrau;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;5;фев.99;37.8;янв.89;38.9;26.май
O00515;14.08.2025;C0024;Almaty;Social Media;Yoga Mat;Sports;4;26.сен;09.июл;0;июн.99;107.6;0.0;114.59;75.79
O00059;15.08.2025;C0346;Astana;Referral;Water Bottle;Sports;2;15.сен;04.авг;0;июн.99;31.авг;0.0;38.79;29.19
O00065;15.08.2025;C0314;Atyrau;Referral;Yoga Mat;Sports;1;26.сен;09.июл;0;апр.99;26.сен;0.0;31.89;22.19
O00265;15.08.2025;C0336;Shymkent;Email;Wireless Mouse;Electronics;1;24.сен;10.май;10;апр.99;24.сен;фев.49;27.апр;16.сен
O00885;15.08.2025;C0148;Astana;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;15;июн.99;79.9;ноя.98;74.91;36.91
O01155;15.08.2025;C0025;Atyrau;Referral;Desk Lamp;Home;1;29.сен;11.авг;10;фев.99;29.сен;фев.99;29.сен;18.янв
O01121;16.08.2025;C0266;Shymkent;Paid Search;Resistance Bands;Sports;1;18.сен;06.фев;10;апр.99;18.сен;янв.89;22.0;15.авг
O00294;17.08.2025;C0307;Atyrau;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O00346;17.08.2025;C0192;Karaganda;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;5;фев.99;79.9;4.0;78.89;40.89
O00521;17.08.2025;C0162;Almaty;Email;Yoga Mat;Sports;3;26.сен;09.июл;0;июн.99;80.7;0.0;87.69;58.59
O00577;17.08.2025;C0082;Astana;Referral;Water Bottle;Sports;2;15.сен;04.авг;10;фев.99;31.авг;мар.18;31.61;22.янв
O01035;17.08.2025;C0330;Astana;Referral;Resistance Bands;Sports;2;18.сен;06.фев;0;июн.99;37.8;0.0;44.79;32.39
O00185;19.08.2025;C0293;Atyrau;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;0;31.авг;0.0;31.авг;22.фев
O00186;19.08.2025;C0053;Shymkent;Organic;Desk Lamp;Home;2;29.сен;11.авг;5;0;59.8;фев.99;56.81;33.21
O00302;19.08.2025;C0190;Almaty;Referral;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00528;19.08.2025;C0235;Atyrau;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O01193;19.08.2025;C0291;Astana;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;0;0;09.сен;0.0;09.сен;06.июл
O00532;20.08.2025;C0069;Astana;Email;Notebook Set;Office;1;12.май;04.янв;0;апр.99;12.май;0.0;17.49;13.39
O00539;20.08.2025;C0053;Aktobe;Referral;Notebook Set;Office;1;12.май;04.янв;5;апр.99;12.май;0.62;16.87;дек.77
O00865;20.08.2025;C0318;Shymkent;Organic;Resistance Bands;Sports;2;18.сен;06.фев;0;апр.99;37.8;0.0;42.79;30.39
O00148;21.08.2025;C0047;Atyrau;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O00159;21.08.2025;C0205;Karaganda;Organic;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O00272;21.08.2025;C0329;Aktobe;Referral;Water Bottle;Sports;1;15.сен;04.авг;20;апр.99;15.сен;мар.18;17.71;дек.91
O00372;21.08.2025;C0250;Shymkent;Referral;Coffee Mug;Home;2;11.сен;03.сен;0;апр.99;23.авг;0.0;28.79;20.99
O00591;21.08.2025;C0306;Aktobe;Organic;Water Bottle;Sports;2;15.сен;04.авг;0;апр.99;31.авг;0.0;36.79;27.19
O00727;21.08.2025;C0047;Shymkent;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;5;фев.99;24.сен;янв.25;26.64;16.14
